targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,output_per_worker,overtime_flag
0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.899111111,0,0,0,0,0,0,1,0,0,0,0,7.2,1
0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.870083333,0,0,0,0,0,0,1,0,0,0,0,8.0,1
0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.845833333,0,0,0,0,0,0,1,0,0,0,0,6.0,1
0.8,15.26,1021.0,4080,63,0.0,0,0,34.0,0.800401961,0,0,0,0,0,1,1,0,0,0,0,27.200000000000003,1
0.8,29.12,829.0,6960,50,0.0,0,0,58.0,0.799963218,0,0,0,0,0,1,1,0,0,0,0,46.400000000000006,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.771583333,0,0,0,0,0,0,1,0,0,0,0,6.4,1
0.75,18.79,813.0,1560,34,0.0,0,0,33.0,0.750520115,0,0,0,0,0,1,1,0,0,0,0,24.75,1
0.75,10.05,677.0,3240,45,0.0,0,0,27.0,0.750027778,0,0,0,0,0,1,1,0,0,0,0,20.25,1
0.7,3.94,1039.0,1200,0,0.0,0,0,10.0,0.715766667,0,0,0,0,0,0,1,0,0,0,0,7.0,1
0.7,24.26,658.0,6960,0,0.0,0,0,58.0,0.662270115,0,0,0,0,0,1,1,0,0,0,0,40.599999999999994,1
0.6,30.1,486.0,6780,30,0.0,0,1,57.0,0.600224189,0,0,0,0,0,1,1,0,0,0,0,34.199999999999996,1
0.7,30.1,687.0,7500,0,0.0,0,0,59.0,0.545657673,0,0,0,0,0,1,1,0,0,0,0,41.3,1
0.8,4.3,1039.0,960,0,0.0,0,0,8.0,0.447916667,0,0,0,0,0,0,1,0,0,0,0,6.4,1
0.7,24.26,652.0,6840,0,0.0,0,0,57.0,0.365318713,0,0,0,0,0,1,1,0,0,0,0,39.9,1
0.8,22.52,1233.0,6900,113,0.0,0,0,57.5,1.0,1,0,0,0,0,1,0,1,0,0,0,46.0,1
0.7,4.15,1039.0,1440,0,0.0,0,0,12.0,0.928680556,1,0,0,0,0,0,0,1,0,0,0,8.399999999999999,1
0.8,22.52,1252.5,6720,88,0.0,0,0,56.0,0.9008,1,0,0,0,0,1,0,1,0,0,0,44.800000000000004,1
0.8,22.52,1252.5,6780,88,0.0,0,0,56.5,0.900135693,1,0,0,0,0,1,0,1,0,0,0,45.2,1
0.8,22.52,1252.5,6720,88,0.0,0,0,56.0,0.900129762,1,0,0,0,0,1,0,1,0,0,0,44.800000000000004,1
0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.893066667,1,0,0,0,0,0,0,1,0,0,0,8.0,1
0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.891555556,1,0,0,0,0,0,0,1,0,0,0,7.2,1
0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,0.875555556,1,0,0,0,0,0,0,1,0,0,0,14.4,1
0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,0.840888889,1,0,0,0,0,0,0,1,0,0,0,10.5,1
0.8,15.26,1026.0,2880,63,0.0,0,0,34.0,0.800355208,1,0,0,0,0,1,0,1,0,0,0,27.200000000000003,1
0.8,29.12,909.0,6960,50,0.0,0,0,58.0,0.799963218,1,0,0,0,0,1,0,1,0,0,0,46.400000000000006,1
0.75,18.79,670.0,3960,34,0.0,0,0,33.0,0.75065101,1,0,0,0,0,1,0,1,0,0,0,24.75,1
0.75,10.05,629.0,3240,45,0.0,0,0,27.0,0.750027778,1,0,0,0,0,1,0,1,0,0,0,20.25,1
0.7,30.1,754.0,7020,0,0.0,0,0,58.5,0.700618234,1,0,0,0,0,1,0,1,0,0,0,40.949999999999996,1
0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.610208333,1,0,0,0,0,0,0,1,0,0,0,6.0,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.607416667,1,0,0,0,0,0,0,1,0,0,0,6.4,1
0.65,30.1,712.0,6780,44,0.0,0,1,56.5,0.568259587,1,0,0,0,0,1,0,1,0,0,0,36.725,1
0.7,24.26,148.0,6960,0,0.0,0,0,58.0,0.355534483,1,0,0,0,0,1,0,1,0,0,0,40.599999999999994,1
0.7,24.26,154.0,6840,0,0.0,0,0,57.0,0.353259649,1,0,0,0,0,1,0,1,0,0,0,39.9,1
0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,1.0,1,0,0,0,0,0,0,0,0,0,0,14.4,1
0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.962016667,1,0,0,0,0,0,0,0,0,0,0,8.0,1
0.8,22.52,1127.0,120,88,0.0,0,0,56.0,0.9008,1,0,0,0,0,1,0,0,0,0,0,44.800000000000004,1
0.8,22.52,1252.5,3600,70,0.0,0,0,57.0,0.900509044,1,0,0,0,0,1,0,0,0,0,0,45.6,1
0.8,22.52,1252.5,360,70,0.0,0,0,57.0,0.900477825,1,0,0,0,0,1,0,0,0,0,0,45.6,1
0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.888125,1,0,0,0,0,0,0,0,0,0,0,6.0,1
0.8,15.26,970.0,4080,63,0.0,0,0,34.0,0.800401961,1,0,0,0,0,1,0,0,0,0,0,27.200000000000003,1
0.8,22.52,1252.5,5400,50,0.0,0,0,57.0,0.800161172,1,0,0,0,0,1,0,0,0,0,0,45.6,1
0.8,29.12,1073.0,6960,50,0.0,0,0,58.0,0.799963218,1,0,0,0,0,1,0,0,0,0,0,46.400000000000006,1
0.7,30.1,767.0,3300,50,0.0,0,1,57.0,0.790003236,1,0,0,0,0,1,0,0,0,0,0,39.9,1
0.75,10.05,103.0,0,45,0.0,0,0,54.0,0.750648148,1,0,0,0,0,1,0,0,0,0,0,40.5,0
0.35,4.15,1039.0,1800,0,0.0,0,0,15.0,0.707111111,1,0,0,0,0,0,0,0,0,0,0,5.25,1
0.7,30.1,773.0,7020,40,0.0,0,0,58.0,0.700618234,1,0,0,0,0,1,0,0,0,0,0,40.599999999999994,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.697708333,1,0,0,0,0,0,0,0,0,0,0,6.4,1
0.75,18.79,708.0,4080,0,0.0,0,0,34.0,0.612517157,1,0,0,0,0,1,0,0,0,0,0,25.5,1
0.35,30.1,842.0,6960,0,0.0,0,1,58.0,0.350301724,1,0,0,0,0,1,0,0,0,0,0,20.299999999999997,1
0.35,30.1,901.0,6960,0,0.0,0,1,58.0,0.350301724,1,0,0,0,0,1,0,0,0,0,0,20.299999999999997,1
0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.272,1,0,0,0,0,0,0,0,0,0,0,7.2,1
0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,1.0,1,0,0,0,0,0,0,0,0,1,0,7.2,1
0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,0.966759259,1,0,0,0,0,0,0,0,0,1,0,14.4,1
0.8,22.52,1252.5,0,88,0.0,0,0,56.0,0.90063244,1,0,0,0,0,1,0,0,0,1,0,44.800000000000004,0
0.8,22.52,1252.5,0,88,0.0,0,0,57.0,0.90047076,1,0,0,0,0,1,0,0,0,1,0,45.6,0
0.8,22.52,813.0,0,88,0.0,0,0,57.0,0.90047076,1,0,0,0,0,1,0,0,0,1,0,45.6,0
0.8,22.52,1252.5,0,88,0.0,0,0,57.0,0.899984058,1,0,0,0,0,1,0,0,0,1,0,45.6,0
0.8,3.94,1039.0,1440,0,0.0,0,0,12.0,0.853666667,1,0,0,0,0,0,0,0,0,1,0,9.600000000000001,1
0.8,29.12,1252.5,2160,38,0.0,0,0,58.0,0.8008,1,0,0,0,0,1,0,0,0,1,0,46.400000000000006,1
0.8,15.26,900.0,4080,50,0.0,0,0,34.0,0.800401961,1,0,0,0,0,1,0,0,0,1,0,27.200000000000003,1
0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,0.796755556,1,0,0,0,0,0,0,0,0,1,0,10.5,1
0.75,18.79,640.0,2400,0,0.0,0,0,34.0,0.750797009,1,0,0,0,0,1,0,0,0,1,0,25.5,1
0.8,10.05,13.0,3240,34,0.0,0,0,54.0,0.750648148,1,0,0,0,0,1,0,0,0,1,0,43.2,1
0.75,30.1,855.0,7020,45,0.0,0,0,58.0,0.750356125,1,0,0,0,0,1,0,0,0,1,0,43.5,1
0.35,4.15,1039.0,960,0,0.0,0,0,8.0,0.703770833,1,0,0,0,0,0,0,0,0,1,0,2.8,1
0.7,30.1,855.0,7020,40,0.0,0,1,58.0,0.700618234,1,0,0,0,0,1,0,0,0,1,0,40.599999999999994,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.6895,1,0,0,0,0,0,0,0,0,1,0,6.4,1
0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.628333333,1,0,0,0,0,0,0,0,0,1,0,6.0,1
0.5,30.1,1025.0,6960,23,0.0,0,1,58.0,0.500801724,1,0,0,0,0,1,0,0,0,1,0,29.0,1
0.5,30.1,1061.0,6960,30,0.0,0,1,58.0,0.393548851,1,0,0,0,0,1,0,0,0,1,0,29.0,1
0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,1.0,1,0,0,0,0,0,0,0,0,0,1,10.5,1
0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,1.0,1,0,0,0,0,0,0,0,0,0,1,7.2,1
0.8,22.52,1252.5,0,90,0.0,0,0,57.5,1.0,1,0,0,0,0,1,0,0,0,0,1,46.0,0
0.8,22.52,1252.5,0,113,0.0,0,0,57.0,1.0,1,0,0,0,0,1,0,0,0,0,1,45.6,0
0.35,4.15,1039.0,1440,0,0.0,0,0,12.0,0.994375,1,0,0,0,0,0,0,0,0,0,1,4.199999999999999,1
0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,0.912037037,1,0,0,0,0,0,0,0,0,0,1,14.4,1
0.7,4.15,1039.0,240,0,0.0,0,0,2.0,0.87,1,0,0,0,0,0,0,0,0,0,1,1.4,1
0.8,22.52,598.0,0,75,0.0,0,0,56.0,0.850364583,1,0,0,0,0,1,0,0,0,0,1,44.800000000000004,0
0.8,18.79,656.0,3480,38,0.0,0,0,34.0,0.800947475,1,0,0,0,0,1,0,0,0,0,1,27.200000000000003,1
0.8,15.26,854.0,4080,50,0.0,0,0,34.0,0.800401961,1,0,0,0,0,1,0,0,0,0,1,27.200000000000003,1
0.8,29.12,609.0,3240,50,0.0,0,0,58.0,0.800144144,1,0,0,0,0,1,0,0,0,0,1,46.400000000000006,1
0.75,30.1,788.0,7380,56,0.0,0,0,59.5,0.750406233,1,0,0,0,0,1,0,0,0,0,1,44.625,1
0.6,30.1,1069.0,4560,30,0.0,0,1,58.0,0.714410494,1,0,0,0,0,1,0,0,0,0,1,34.8,1
0.7,30.1,667.0,5940,40,0.0,0,1,59.5,0.700588406,1,0,0,0,0,1,0,0,0,0,1,41.65,1
0.8,3.94,1039.0,1440,0,0.0,0,0,12.0,0.618361111,1,0,0,0,0,0,0,0,0,0,1,9.600000000000001,1
0.6,30.1,829.0,3360,23,0.0,0,1,58.0,0.600070513,1,0,0,0,0,1,0,0,0,0,1,34.8,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.54175,1,0,0,0,0,0,0,0,0,0,1,6.4,1
0.8,22.52,11.0,6840,0,0.0,0,1,57.0,0.536901754,1,0,0,0,0,1,0,0,0,0,1,45.6,1
0.35,11.41,434.0,3240,0,0.0,0,1,52.0,0.507903226,1,0,0,0,0,1,0,0,0,0,1,18.2,1
0.8,22.52,1252.5,0,125,0.0,0,0,57.0,1.0,1,0,0,0,0,1,0,0,1,0,0,45.6,0
0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,1.0,1,0,0,0,0,0,0,0,1,0,0,10.5,1
0.8,22.52,1252.5,0,113,0.0,0,0,57.5,1.0,1,0,0,0,0,1,0,0,1,0,0,46.0,0
0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.838666667,1,0,0,0,0,0,0,0,1,0,0,7.2,1
0.8,15.26,894.0,4080,50,0.0,0,0,34.0,0.800401961,1,0,0,0,0,1,0,0,1,0,0,27.200000000000003,1
0.35,4.15,1039.0,1440,0,0.0,0,0,12.0,0.755486111,1,0,0,0,0,0,0,0,1,0,0,4.199999999999999,1
0.75,30.1,610.0,7080,56,0.0,0,0,59.0,0.750799435,1,0,0,0,0,1,0,0,1,0,0,44.25,1
0.8,18.79,779.0,3960,0,0.0,0,0,33.0,0.688017677,1,0,0,0,0,1,0,0,1,0,0,26.400000000000002,1
0.8,3.94,1039.0,1440,0,0.0,0,0,12.0,0.664875,1,0,0,0,0,0,0,0,1,0,0,9.600000000000001,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.656666667,1,0,0,0,0,0,0,0,1,0,0,6.4,1
0.7,30.1,419.0,7080,0,0.0,0,1,59.0,0.637711864,1,0,0,0,0,1,0,0,1,0,0,41.3,1
0.8,3.94,1039.0,2160,0,0.0,0,0,18.0,0.601944444,1,0,0,0,0,0,0,0,1,0,0,14.4,1
0.7,4.15,1039.0,240,0,0.0,0,0,2.0,0.58,1,0,0,0,0,0,0,0,1,0,0,1.4,1
0.65,30.1,909.0,7080,0,0.0,0,1,59.0,0.535677966,1,0,0,0,0,1,0,0,1,0,0,38.35,1
0.5,11.41,1039.0,2280,0,0.0,0,2,55.0,0.50012336,1,0,0,0,0,1,0,0,1,0,0,27.5,1
0.8,29.12,14.0,6960,0,0.0,0,0,58.0,0.497885057,1,0,0,0,0,1,0,0,1,0,0,46.400000000000006,1
0.65,30.1,1193.0,7080,0,0.0,0,1,59.0,0.463403955,1,0,0,0,0,1,0,0,1,0,0,38.35,1
0.8,22.52,10.0,6000,0,0.0,0,0,50.0,0.441392,1,0,0,0,0,1,0,0,1,0,0,40.0,1
0.35,30.1,770.0,6960,0,0.0,0,1,58.0,0.350301724,1,0,0,0,0,1,0,0,1,0,0,20.299999999999997,1
0.8,22.52,1252.5,6840,113,0.0,0,0,57.0,1.0,1,0,0,0,0,1,1,0,0,0,0,45.6,1
0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,0.929277778,1,0,0,0,0,0,1,0,0,0,0,10.5,1
0.75,4.15,1039.0,2400,0,0.0,0,0,20.0,0.902916667,1,0,0,0,0,0,1,0,0,0,0,15.0,1
0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.800888889,1,0,0,0,0,0,1,0,0,0,0,7.2,1
0.8,15.26,942.0,4080,63,0.0,0,0,34.0,0.800401961,1,0,0,0,0,1,1,0,0,0,0,27.200000000000003,1
0.8,22.52,674.0,3660,63,0.0,0,0,57.0,0.80037492,1,0,0,0,0,1,1,0,0,0,0,45.6,1
0.8,3.94,1039.0,1440,0,0.0,0,0,12.0,0.796208333,1,0,0,0,0,0,1,0,0,0,0,9.600000000000001,1
0.75,30.1,481.0,7140,0,0.0,0,1,59.0,0.750392157,1,0,0,0,0,1,1,0,0,0,0,44.25,1
0.75,30.1,664.0,7140,56,0.0,0,0,59.0,0.750392157,1,0,0,0,0,1,1,0,0,0,0,44.25,1
0.7,4.15,1039.0,960,0,0.0,0,0,8.0,0.725625,1,0,0,0,0,0,1,0,0,0,0,5.6,1
0.7,30.1,824.0,5160,0,0.0,0,1,60.0,0.700206125,1,0,0,0,0,1,1,0,0,0,0,42.0,1
0.7,30.1,957.0,7200,0,0.0,0,1,60.0,0.602,1,0,0,0,0,1,1,0,0,0,0,42.0,1
0.6,11.41,1039.0,2280,23,0.0,0,2,55.0,0.600447507,1,0,0,0,0,1,1,0,0,0,0,33.0,1
0.8,18.79,822.0,4080,0,0.0,0,0,34.0,0.557252451,1,0,0,0,0,1,1,0,0,0,0,27.200000000000003,1
0.5,30.1,1252.5,6960,30,0.0,0,1,58.0,0.500801724,1,0,0,0,0,1,1,0,0,0,0,29.0,1
0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.483333333,1,0,0,0,0,0,1,0,0,0,0,6.4,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.238041667,1,0,0,0,0,0,1,0,0,0,0,6.4,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,1.0,0,1,0,0,0,0,0,1,0,0,0,6.4,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,1.0,0,1,0,0,0,0,0,1,0,0,0,6.4,1
0.8,22.52,1252.5,6840,113,0.0,0,0,57.0,1.0,0,1,0,0,0,1,0,1,0,0,0,45.6,1
0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.876444444,0,1,0,0,0,0,0,1,0,0,0,7.2,1
0.8,15.26,1120.0,1440,50,0.0,0,0,34.0,0.800806306,0,1,0,0,0,1,0,1,0,0,0,27.200000000000003,1
0.75,4.15,1039.0,240,0,0.0,0,0,2.0,0.760833333,0,1,0,0,0,0,0,1,0,0,0,1.5,1
0.8,30.1,679.0,7140,0,0.0,0,0,59.5,0.722568627,0,1,0,0,0,1,0,1,0,0,0,47.6,1
0.6,2.9,1039.0,1200,0,0.0,0,0,10.0,0.715333333,0,1,0,0,0,0,0,1,0,0,0,6.0,1
0.7,30.1,881.0,7080,0,0.0,0,1,59.0,0.700632768,0,1,0,0,0,1,0,1,0,0,0,41.3,1
0.7,30.1,507.0,5880,40,0.0,0,1,59.0,0.700573099,0,1,0,0,0,1,0,1,0,0,0,41.3,1
0.75,18.79,814.0,4080,0,0.0,0,0,34.0,0.681598039,0,1,0,0,0,1,0,1,0,0,0,25.5,1
0.65,11.41,700.0,2640,23,0.0,0,2,53.0,0.650223718,0,1,0,0,0,1,0,1,0,0,0,34.45,1
0.7,4.15,1039.0,960,0,0.0,0,0,8.0,0.605208333,0,1,0,0,0,0,0,1,0,0,0,5.6,1
0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.604166667,0,1,0,0,0,0,0,1,0,0,0,6.4,1
0.75,30.1,919.0,7140,0,0.0,0,1,59.5,0.598627451,0,1,0,0,0,1,0,1,0,0,0,44.625,1
0.6,30.1,1252.5,6960,30,0.0,0,1,58.0,0.475718391,0,1,0,0,0,1,0,1,0,0,0,34.8,1
0.8,22.52,12.0,6900,0,0.0,0,0,57.5,0.432122899,0,1,0,0,0,1,0,1,0,0,0,46.0,1
0.75,4.15,1039.0,2400,0,0.0,0,0,20.0,0.287041667,0,1,0,0,0,0,0,1,0,0,0,15.0,1
0.5,18.79,1252.5,5280,0,0.0,0,1,54.0,0.283054487,0,1,0,0,0,1,0,1,0,0,0,27.0,1
0.8,22.52,1252.5,6840,113,0.0,0,0,57.0,1.0,0,1,0,0,0,1,0,0,0,0,0,45.6,1
0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.960433333,0,1,0,0,0,0,0,0,0,0,0,8.0,1
0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.891555556,0,1,0,0,0,0,0,0,0,0,0,7.2,1
0.5,4.15,1039.0,960,0,0.0,0,0,8.0,0.864583333,0,1,0,0,0,0,0,0,0,0,0,4.0,1
0.65,30.1,1252.5,600,63,0.0,0,1,58.0,0.802243319,0,1,0,0,0,1,0,0,0,0,0,37.7,1
0.8,30.1,461.0,0,0,0.0,0,0,59.0,0.800980392,0,1,0,0,0,1,0,0,0,0,0,47.2,0
0.8,15.26,1079.0,3720,38,0.0,0,0,34.0,0.800312375,0,1,0,0,0,1,0,0,0,0,0,27.200000000000003,1
0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.773333333,0,1,0,0,0,0,0,0,0,0,0,6.4,1
0.75,18.79,895.0,3960,0,0.0,0,0,33.0,0.75065101,0,1,0,0,0,1,0,0,0,0,0,24.75,1
0.75,30.1,912.0,7020,0,0.0,0,1,58.0,0.750356125,0,1,0,0,0,1,0,0,0,0,0,43.5,1
0.75,4.15,1039.0,1800,0,0.0,0,0,15.0,0.722333333,0,1,0,0,0,0,0,0,0,0,0,11.25,1
0.7,30.1,784.0,600,30,0.0,0,1,59.0,0.700459889,0,1,0,0,0,1,0,0,0,0,0,41.3,1
0.75,4.15,1039.0,1200,0,0.0,0,0,10.0,0.629416667,0,1,0,0,0,0,0,0,0,0,0,7.5,1
0.7,30.1,7.0,7080,27,0.0,0,2,59.0,0.621971751,0,1,0,0,0,1,0,0,0,0,0,41.3,1
0.7,11.41,680.0,2160,30,0.0,0,2,54.0,0.565972222,0,1,0,0,0,1,0,0,0,0,0,37.8,1
0.6,18.22,1131.0,5280,0,0.0,0,1,44.0,0.35542803,0,1,0,0,0,1,0,0,0,0,0,26.4,1
0.6,18.79,1252.5,5400,0,0.0,0,1,54.0,0.329964879,0,1,0,0,0,1,0,0,0,0,0,32.4,1
0.7,4.15,1039.0,1800,0,0.0,0,0,15.0,0.258,0,1,0,0,0,0,0,0,0,0,0,10.5,1
0.8,22.52,1252.5,6840,113,0.0,0,0,57.0,1.0,0,1,0,0,0,1,0,0,0,1,0,45.6,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.927541667,0,1,0,0,0,0,0,0,0,1,0,6.4,1
0.7,5.13,1039.0,1200,0,0.0,0,0,10.0,0.91375,0,1,0,0,0,0,0,0,0,1,0,7.0,1
0.8,5.13,1039.0,1080,0,0.0,0,0,9.0,0.9025,0,1,0,0,0,0,0,0,0,1,0,7.2,1
0.8,15.26,1133.0,4080,38,0.0,0,0,34.0,0.800401961,0,1,0,0,0,1,0,0,0,1,0,27.200000000000003,1
0.5,5.13,1039.0,1800,0,0.0,0,0,15.0,0.7866,0,1,0,0,0,0,0,0,0,1,0,7.5,1
0.75,18.79,726.0,3360,0,0.0,0,0,33.0,0.750621354,0,1,0,0,0,1,0,0,0,1,0,24.75,1
0.75,30.1,849.0,7020,45,0.0,0,1,58.0,0.750356125,0,1,0,0,0,1,0,0,0,1,0,43.5,1
0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.749166667,0,1,0,0,0,0,0,0,0,1,0,6.4,1
0.7,30.1,562.0,840,30,0.0,0,1,59.0,0.700888203,0,1,0,0,0,1,0,0,0,1,0,41.3,1
0.7,11.41,1054.0,3420,30,0.0,0,2,56.0,0.700614035,0,1,0,0,0,1,0,0,0,1,0,39.199999999999996,1
0.7,30.1,1252.5,6960,50,0.0,0,1,58.0,0.700603448,0,1,0,0,0,1,0,0,0,1,0,40.599999999999994,1
0.75,5.13,1039.0,960,0,0.0,0,0,8.0,0.656666667,0,1,0,0,0,0,0,0,0,1,0,6.0,1
0.8,30.1,680.0,7140,0,0.0,0,0,59.0,0.653431373,0,1,0,0,0,1,0,0,0,1,0,47.2,1
0.65,18.79,1252.5,5520,0,0.0,0,1,51.0,0.650134,0,1,0,0,0,1,0,0,0,1,0,33.15,1
0.6,29.4,179.0,0,23,0.0,0,2,58.0,0.600982906,0,1,0,0,0,1,0,0,0,1,0,34.8,0
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.586041667,0,1,0,0,0,0,0,0,0,1,0,6.4,1
0.8,5.13,1039.0,1800,0,0.0,0,0,15.0,0.5814,0,1,0,0,0,0,0,0,0,1,0,12.0,1
0.5,30.33,838.0,6720,0,0.0,0,1,56.0,0.361071429,0,1,0,0,0,1,0,0,0,1,0,28.0,1
0.65,18.22,741.0,0,0,0.0,0,1,49.0,0.302117347,0,1,0,0,0,1,0,0,0,1,0,31.85,0
0.8,5.13,1039.0,1200,0,0.0,0,0,10.0,0.9918,0,1,0,0,0,0,0,0,0,0,1,8.0,1
0.8,2.9,1039.0,1440,0,0.0,0,0,12.0,0.936861111,0,1,0,0,0,0,0,0,0,0,1,9.600000000000001,1
0.8,5.13,1039.0,1440,0,0.0,0,0,12.0,0.919125,0,1,0,0,0,0,0,0,0,0,1,9.600000000000001,1
0.7,11.41,685.0,3360,30,0.0,0,2,56.0,0.8211125,0,1,0,0,0,1,0,0,0,0,1,39.199999999999996,1
0.8,30.1,864.0,480,50,0.0,0,1,58.0,0.800980392,0,1,0,0,0,1,0,0,0,0,1,46.400000000000006,1
0.8,30.1,511.0,0,0,0.0,0,0,59.0,0.800980392,0,1,0,0,0,1,0,0,0,0,1,47.2,0
0.8,15.26,1095.0,4080,63,0.0,0,0,34.0,0.800401961,0,1,0,0,0,1,0,0,0,0,1,27.200000000000003,1
0.8,22.52,1252.5,3960,63,0.0,0,0,57.0,0.800279693,0,1,0,0,0,1,0,0,0,0,1,45.6,1
0.75,18.79,759.0,3960,34,0.0,0,0,33.0,0.75065101,0,1,0,0,0,1,0,0,0,0,1,24.75,1
0.75,30.1,553.0,2280,45,0.0,0,1,59.0,0.75053268,0,1,0,0,0,1,0,0,0,0,1,44.25,1
0.75,5.13,1039.0,960,0,0.0,0,0,8.0,0.734645833,0,1,0,0,0,0,0,0,0,0,1,6.0,1
0.7,30.1,1057.0,0,40,0.0,0,1,58.0,0.700603448,0,1,0,0,0,1,0,0,0,0,1,40.599999999999994,0
0.7,18.79,1252.5,4560,30,0.0,0,1,51.0,0.70009573,0,1,0,0,0,1,0,0,0,0,1,35.699999999999996,1
0.7,5.13,1039.0,960,0,0.0,0,0,8.0,0.671875,0,1,0,0,0,0,0,0,0,0,1,5.6,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.64025,0,1,0,0,0,0,0,0,0,0,1,6.4,1
0.7,5.13,1039.0,960,0,0.0,0,0,8.0,0.58,0,1,0,0,0,0,0,0,0,0,1,5.6,1
0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.549791667,0,1,0,0,0,0,0,0,0,0,1,6.4,1
0.6,30.33,868.0,6840,0,0.0,0,1,57.0,0.328131579,0,1,0,0,0,1,0,0,0,0,1,34.199999999999996,1
0.7,19.68,1119.0,5640,0,0.0,0,1,47.0,0.303574468,0,1,0,0,0,1,0,0,0,0,1,32.9,1
0.5,5.13,1039.0,960,0,0.0,0,0,8.0,0.2565,0,1,0,0,0,0,0,0,0,0,1,4.0,1
0.65,29.4,962.0,4560,0,0.0,0,2,57.0,0.251399254,0,1,0,0,0,1,0,0,0,0,1,37.050000000000004,1
0.5,5.13,1039.0,2880,0,0.0,0,0,12.0,0.81640625,0,1,0,0,0,0,0,0,1,0,0,6.0,1
0.8,15.26,1126.0,1080,38,0.0,0,0,34.0,0.800711494,0,1,0,0,0,1,0,0,1,0,0,27.200000000000003,1
0.8,22.52,265.0,3840,63,0.0,0,0,57.0,0.800470513,0,1,0,0,0,1,0,0,1,0,0,45.6,1
0.8,30.1,859.0,7020,63,0.0,0,1,58.5,0.800094017,0,1,0,0,0,1,0,0,1,0,0,46.800000000000004,1
0.8,30.1,276.0,600,63,0.0,0,0,59.5,0.799982853,0,1,0,0,0,1,0,0,1,0,0,47.6,1
0.8,2.9,1039.0,4320,0,0.0,0,0,18.0,0.785864198,0,1,0,0,0,0,0,0,1,0,0,14.4,1
0.75,18.79,899.0,3960,56,0.0,0,0,33.0,0.75065101,0,1,0,0,0,1,0,0,1,0,0,24.75,1
0.8,3.94,1039.0,2400,0,0.0,0,0,10.0,0.733277778,0,1,0,0,0,0,0,0,1,0,0,8.0,1
0.8,5.13,1039.0,3600,0,0.0,0,0,15.0,0.710125,0,1,0,0,0,0,0,0,1,0,0,12.0,1
0.7,30.1,247.0,6960,50,0.0,0,1,58.0,0.700603448,0,1,0,0,0,1,0,0,1,0,0,40.599999999999994,1
0.7,11.41,653.0,3480,30,0.0,0,2,58.0,0.700540441,0,1,0,0,0,1,0,0,1,0,0,40.599999999999994,1
0.7,29.4,1116.0,6240,0,0.0,0,2,57.0,0.7,0,1,0,0,0,1,0,0,1,0,0,39.9,1
0.75,5.13,1039.0,1920,0,0.0,0,0,8.0,0.684027778,0,1,0,0,0,0,0,0,1,0,0,6.0,1
